id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
0,0,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",67,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",68,17,4,0,0,1467763839266,1467763987823,148557,4,1381,1467763839266,1467763987823,148557,4,1381,0,0,0,0,0,"DHCP","Network",0,"","","","",""
1,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",62997,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763841846,1467763841954,108,2,132,1467763841846,1467763841954,108,2,132,0,0,0,0,0,"LLMNR","Network",0,"isatap","","","",""
2,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",54255,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763849662,1467763849770,108,2,132,1467763849662,1467763849770,108,2,132,0,0,0,0,0,"LLMNR","Network",0,"isatap","","","",""
3,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",52032,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763854872,1467763854981,109,2,132,1467763854872,1467763854981,109,2,132,0,0,0,0,0,"LLMNR","Network",0,"isatap","","","",""
4,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",55432,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763931552,1467763931812,260,2,156,1467763931552,1467763931552,0,1,70,1467763931812,1467763931812,0,1,86,"DNS","Network",0,"mssvr2.com","","","",""
5,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",56296,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763931598,1467763931638,40,2,192,1467763931598,1467763931598,0,1,72,1467763931638,1467763931638,0,1,120,"DNS","Network",0,"3.winsrw.com","","","",""
6,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49159,"185.118.67.195","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763932188,1467763942541,10353,4,252,1467763932188,1467763942541,10353,3,186,1467763932437,1467763932437,0,1,66,"HTTP","Web",1,"","","","",""
7,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",64927,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763936057,1467763936103,46,2,220,1467763936057,1467763936057,0,1,72,1467763936103,1467763936103,0,1,148,"DNS.Microsoft","Web",0,"api.bing.com","","","",""
8,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51982,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763936058,1467763936103,45,2,183,1467763936058,1467763936058,0,1,72,1467763936103,1467763936103,0,1,111,"DNS.Microsoft","Web",0,"www.bing.com","","","",""
9,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",52924,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763936058,1467763936103,45,2,183,1467763936058,1467763936058,0,1,72,1467763936103,1467763936103,0,1,111,"DNS.Microsoft","Web",0,"www.bing.com","","","",""
10,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",53308,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763936058,1467763936103,45,2,183,1467763936058,1467763936058,0,1,72,1467763936103,1467763936103,0,1,111,"DNS.Microsoft","Web",0,"www.bing.com","","","",""
11,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",137,"172.16.1.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",137,17,4,0,0,1467763839351,1467763989659,150308,54,5184,1467763839351,1467763989659,150308,54,5184,0,0,0,0,0,"NetBIOS","System",0,"chevotarevich-p","","","",""
12,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49162,"102.147.155.112","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763973189,1467763973189,0,1,66,1467763973189,1467763973189,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
13,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49334,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763839552,1467763839651,99,2,152,1467763839552,1467763839651,99,2,152,0,0,0,0,0,"LLMNR","Network",0,"chevotarevich-pc","","","",""
14,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49163,"204.243.8.60","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763973189,1467763973189,0,1,66,1467763973189,1467763973189,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
15,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",52820,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763840369,1467763840473,104,2,152,1467763840369,1467763840473,104,2,152,0,0,0,0,0,"LLMNR","Network",0,"chevotarevich-pc","","","",""
16,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49168,"148.134.119.233","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763976228,1467763976228,0,1,66,1467763976228,1467763976228,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
17,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",60666,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763840726,1467763840815,89,2,272,1467763840726,1467763840726,0,1,85,1467763840815,1467763840815,0,1,187,"DNS.Microsoft","ConnCheck",0,"teredo.ipv6.microsoft.com","","","",""
18,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49169,"185.197.252.131","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763976337,1467763976337,0,1,66,1467763976337,1467763976337,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
19,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",64034,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763842367,1467763842469,102,2,152,1467763842367,1467763842469,102,2,152,0,0,0,0,0,"LLMNR","Network",0,"chevotarevich-pc","","","",""
20,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49171,"75.190.49.4","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763978256,1467763978256,0,1,66,1467763978256,1467763978256,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
21,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",58820,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763842367,1467763842469,102,2,128,1467763842367,1467763842469,102,2,128,0,0,0,0,0,"LLMNR","Network",0,"wpad","","","",""
22,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49173,"22.241.56.55","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467763979270,1467763979270,0,1,66,1467763979270,1467763979270,0,1,66,0,0,0,0,0,"HTTP_Proxy","Web",1,"","","","",""
23,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",64071,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763845661,1467763845661,0,2,219,1467763845661,1467763845661,0,1,85,1467763845661,1467763845661,0,1,134,"DNS.Microsoft","ConnCheck",0,"teredo.ipv6.microsoft.com","","","",""
24,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49176,"89.11.176.224","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763981298,1467763982175,877,4,240,1467763981298,1467763981984,686,2,132,1467763981483,1467763982175,692,2,108,"HTTP","Web",1,"","","","",""
25,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",52634,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763925590,1467763925698,108,2,128,1467763925590,1467763925698,108,2,128,0,0,0,0,0,"LLMNR","Network",0,"wpad","","","",""
26,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49177,"94.3.128.24","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763982312,1467763982312,0,1,66,1467763982312,1467763982312,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
27,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",62064,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763925622,1467763925673,51,2,202,1467763925622,1467763925622,0,1,93,1467763925673,1467763925673,0,1,109,"DNS","Network",0,"bapanivato.abjibapanichhatedi.org","","","",""
28,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49180,"133.213.14.247","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467763984340,1467763984340,0,1,66,1467763984340,1467763984340,0,1,66,0,0,0,0,0,"TLS","Web",1,"","","","",""
29,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",64818,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763931639,1467763931691,52,2,304,1467763931639,1467763931639,0,1,72,1467763931691,1467763931691,0,1,232,"DNS","Network",0,"4.winsrw.com","","","",""
30,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49181,"130.38.64.73","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763984449,1467763984449,0,1,66,1467763984449,1467763984449,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
31,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",54906,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763931692,1467763931738,46,2,201,1467763931692,1467763931692,0,1,72,1467763931738,1467763931738,0,1,129,"DNS","Network",0,"5.winsrw.com","","","",""
32,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49183,"219.248.194.210","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763985354,1467763986307,953,4,240,1467763985354,1467763986087,733,2,132,1467763985567,1467763986307,740,2,108,"HTTP","Web",1,"","","","",""
33,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",63719,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763934767,1467763934871,104,2,128,1467763934767,1467763934871,104,2,128,0,0,0,0,0,"LLMNR","Network",0,"wpad","","","",""
34,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49184,"2.247.215.7","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467763986368,1467763986368,0,1,66,1467763986368,1467763986368,0,1,66,0,0,0,0,0,"HTTP_Proxy","Web",1,"","","","",""
35,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",60594,"172.16.1.1","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467763936057,1467763936103,46,2,183,1467763936057,1467763936057,0,1,72,1467763936103,1467763936103,0,1,111,"DNS.Microsoft","Web",0,"www.bing.com","","","",""
36,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51765,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1467763987822,1467763987928,106,2,128,1467763987822,1467763987928,106,2,128,0,0,0,0,0,"LLMNR","Network",0,"wpad","","","",""
37,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49170,"73.11.136.183","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763977242,1467763977242,0,1,66,1467763977242,1467763977242,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
38,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49188,"90.149.107.130","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763987835,1467763988417,582,9,1261,1467763987835,1467763988227,392,5,1033,1467763988033,1467763988417,384,4,228,"HTTP","Web",0,"90.149.107.130","","","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.307",""
39,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49175,"137.203.103.147","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763980393,1467763980393,0,1,66,1467763980393,1467763980393,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
40,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49194,"142.162.47.95","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467763991438,1467763991438,0,1,66,1467763991438,1467763991438,0,1,66,0,0,0,0,0,"HTTP_Proxy","Web",1,"","","","",""
41,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49178,"185.233.114.45","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763982421,1467763982421,0,1,66,1467763982421,1467763982421,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
42,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49198,"105.252.108.157","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763993576,1467763993576,0,1,66,1467763993576,1467763993576,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
43,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49179,"20.97.105.175","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763983326,1467763983326,0,1,66,1467763983326,1467763983326,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
44,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49199,"190.104.134.199","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763993826,1467763993826,0,1,66,1467763993826,1467763993826,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
45,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49189,"169.26.222.142","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467763988396,1467763988396,0,1,66,1467763988396,1467763988396,0,1,66,0,0,0,0,0,"HTTP_Proxy","Web",1,"","","","",""
46,0,"190.104.162.2","00:1d:7e:6c:a2:9f","00:1d:7e",0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",0,1,4,0,0,1467763994049,1467763994049,0,1,70,1467763994049,1467763994049,0,1,70,0,0,0,0,0,"ICMP","Network",0,"","","","",""
47,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49190,"168.117.120.251","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763988755,1467763988755,0,1,66,1467763988755,1467763988755,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
48,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49213,"19.211.60.204","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467764002951,1467764002951,0,1,66,1467764002951,1467764002951,0,1,66,0,0,0,0,0,"HTTP_Proxy","Web",1,"","","","",""
49,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49191,"206.126.242.107","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763989519,1467763989519,0,1,66,1467763989519,1467763989519,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
50,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49216,"18.99.14.1","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764004980,1467764004980,0,1,66,1467764004980,1467764004980,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
51,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49195,"29.240.195.199","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763991548,1467763991548,0,1,66,1467763991548,1467763991548,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
52,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49221,"32.236.109.119","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764008022,1467764008022,0,1,66,1467764008022,1467764008022,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
53,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49197,"117.18.56.254","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763993466,1467763993466,0,1,66,1467763993466,1467763993466,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
54,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49226,"149.42.240.130","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764011719,1467764011719,0,1,66,1467764011719,1467764011719,0,1,66,0,0,0,0,0,"TLS","Web",1,"","","","",""
55,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49200,"53.70.230.124","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763995494,1467763995494,0,1,66,1467763995494,1467763995494,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
56,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49229,"202.136.38.121","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764013747,1467764013747,0,1,66,1467764013747,1467764013747,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
57,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49205,"84.91.158.40","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763997881,1467763997881,0,1,66,1467763997881,1467763997881,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
58,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49233,"115.119.194.207","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764015120,1467764015120,0,1,66,1467764015120,1467764015120,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
59,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49207,"214.97.85.207","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467763999551,1467763999551,0,1,66,1467763999551,1467763999551,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
60,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49234,"36.229.32.242","00:1d:7e:6c:a2:9f","00:1d:7e",8080,6,4,0,0,1467764015775,1467764016737,962,4,240,1467764015775,1467764016507,732,2,132,1467764015993,1467764016737,744,2,108,"HTTP_Proxy","Web",1,"","","","",""
61,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49211,"109.241.209.60","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764001579,1467764001579,0,1,66,1467764001579,1467764001579,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
62,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49235,"15.213.181.118","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764015884,1467764015884,0,1,66,1467764015884,1467764015884,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
63,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49212,"155.201.6.127","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764002702,1467764002702,0,1,66,1467764002702,1467764002702,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
64,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49237,"89.86.188.45","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764017147,1467764017147,0,1,66,1467764017147,1467764017147,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
65,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51768,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764019200,1467764019225,25,2,170,1467764019200,1467764019200,0,1,77,1467764019225,1467764019225,0,1,93,"DNS.Google","Web",0,"serve.tagcade.com","","","",""
66,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49241,"75.126.29.96","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764019384,1467764025616,6232,14,3878,1467764019384,1467764025582,6198,8,1248,1467764019408,1467764025616,6208,6,2630,"HTTP","Web",0,"serve.tagcade.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","text/javascript"
67,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51771,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764021275,1467764021308,33,2,218,1467764021275,1467764021275,0,1,78,1467764021308,1467764021308,0,1,140,"DNS.Google","Web",0,"tag.contextweb.com","","","",""
68,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51774,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764021460,1467764021503,43,2,223,1467764021460,1467764021460,0,1,74,1467764021503,1467764021503,0,1,149,"DNS.Google","Web",0,"ufcwiicrgyqskb","","","",""
69,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49250,"151.101.44.166","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764021778,1467764029691,7913,13,2388,1467764021778,1467764029691,7913,7,876,1467764021849,1467764029691,7842,6,1512,"HTTP","Web",0,"tag.contextweb.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","application/x-javascript"
70,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51777,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764022117,1467764022157,40,2,166,1467764022117,1467764022117,0,1,75,1467764022157,1467764022157,0,1,91,"DNS.Google","Web",0,"log.tagcade.com","","","",""
71,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51780,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764022478,1467764022519,41,2,218,1467764022478,1467764022478,0,1,78,1467764022519,1467764022519,0,1,140,"DNS.Google","Web",0,"ads.contextweb.com","","","",""
72,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51783,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764022479,1467764022520,41,2,166,1467764022479,1467764022479,0,1,75,1467764022520,1467764022520,0,1,91,"DNS.Google","Web",0,"log.tagcade.com","","","",""
73,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49256,"75.126.29.96","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764022645,1467764029206,6561,19,3927,1467764022645,1467764029206,6561,11,2865,1467764022678,1467764028957,6279,8,1062,"HTTP","Web",0,"log.tagcade.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",""
74,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49259,"75.126.29.96","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764022950,1467764029159,6209,13,2709,1467764022950,1467764029159,6209,8,2126,1467764022984,1467764028949,5965,5,583,"HTTP","Web",0,"log.tagcade.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",""
75,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49217,"196.77.55.190","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764005635,1467764005635,0,1,66,1467764005635,1467764005635,0,1,66,0,0,0,0,0,"TLS","Web",1,"","","","",""
76,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49262,"75.126.29.96","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764022951,1467764023621,670,7,1058,1467764022951,1467764023621,670,4,789,1467764022984,1467764023411,427,3,269,"HTTP","Web",0,"log.tagcade.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",""
77,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49266,"209.197.3.36","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764023293,1467764032065,8772,27,14733,1467764023293,1467764032065,8772,12,1390,1467764023325,1467764032065,8740,15,13343,"HTTP","Web",0,"cdn.komoona.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","application/x-javascript"
78,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49268,"216.58.194.98","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764024237,1467764029432,5195,16,6207,1467764024237,1467764029432,5195,9,1345,1467764024266,1467764029432,5166,7,4862,"HTTP.Google","Web",0,"cm.g.doubleclick.net","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","text/html"
79,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51786,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764024437,1467764024475,38,2,203,1467764024437,1467764024437,0,1,73,1467764024475,1467764024475,0,1,130,"DNS.Google","Web",0,"s.komoona.com","","","",""
80,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49269,"209.197.3.36","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764024808,1467764025318,510,11,5536,1467764024808,1467764025318,510,5,666,1467764024842,1467764025318,476,6,4870,"HTTP","Web",0,"s.komoona.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","application/x-javascript"
81,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49271,"54.243.64.143","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764024808,1467764032084,7276,11,3009,1467764024808,1467764032084,7276,6,793,1467764024875,1467764032083,7208,5,2216,"HTTP.Amazon","Web",0,"a.komoona.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","application/x-javascript"
82,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49272,"105.142.126.172","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764024901,1467764024901,0,1,66,1467764024901,1467764024901,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
